track_id,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,chroma0_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma0_std,chroma1_std,chroma2_std,chroma3_std,chroma4_std,chroma5_std,chroma6_std,chroma7_std,chroma8_std,chroma9_std,chroma10_std,chroma11_std,contrast0_mean,contrast1_mean,contrast2_mean,contrast3_mean,contrast4_mean,contrast5_mean,contrast6_mean,contrast0_std,contrast1_std,contrast2_std,contrast3_std,contrast4_std,contrast5_std,contrast6_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,tempo,genre,split
130940,-126.82,102.95,23.417,47.7331,25.7084,8.40166,7.00207,-2.72311,-1.40331,9.57976,-10.3051,-2.26199,-5.71622,-1.79151,-7.30218,-5.07934,-8.98359,-0.665864,-7.95213,-4.19624,62.587,29.6826,30.9107,17.7798,13.8035,19.5344,13.9731,10.2388,9.65665,11.9087,10.6075,9.17291,7.7598,7.61652,7.93235,7.14391,8.17997,7.40688,7.96735,9.2517,0.350966,0.386387,0.252794,0.249719,0.342131,0.248229,0.225948,0.21606,0.370681,0.430966,0.397239,0.474602,0.241236,0.351979,0.26358,0.25885,0.341636,0.246635,0.242002,0.206689,0.304543,0.36776,0.261481,0.363175,27.7172,20.8395,23.0024,22.0511,22.4429,21.473,45.3911,6.77626,5.01398,5.24528,5.11981,4.3222,5.28587,3.25914,1658,950.717,2241.57,567.606,3457.97,1987.5,0.0548995,0.0479462,0.26987,0.0707287,99.384,Folk,training
130944,-103.173,104.344,-3.02826,28.9367,-3.26874,-5.65272,4.83621,-9.28698,-11.5743,-7.92114,-17.6682,-12.895,-16.5951,-10.4232,-17.4552,-10.6019,-9.94275,-6.87486,-12.8874,-5.85174,49.466,28.3639,20.8395,13.9881,11.1921,14.2442,10.361,11.3106,7.93671,10.1467,10.608,7.62634,6.79976,6.7828,7.46383,7.56621,8.94448,8.47779,9.02112,9.49862,0.304085,0.290094,0.410976,0.285204,0.264796,0.209498,0.381822,0.373455,0.277415,0.38227,0.281275,0.324477,0.302471,0.252181,0.361279,0.250475,0.326077,0.229886,0.337285,0.336578,0.236402,0.329622,0.24023,0.298324,32.7751,17.7439,22.4963,21.7536,21.2941,21.1784,46.4523,5.09809,4.58875,4.98209,4.40196,3.8521,4.56005,3.46181,1894.51,655.21,2275.78,482.59,4025.38,1529.19,0.0719992,0.0283158,0.182236,0.0491546,117.454,Folk,training
130945,-128.086,136.069,9.87108,34.8536,14.4207,5.90333,-3.99406,-5.657,-13.4668,-4.93713,-10.9251,-3.37534,-10.8414,-1.64436,-2.59438,-2.67698,-6.1272,7.33803,-2.76223,-6.13054,56.8247,30.3937,16.2782,15.3426,10.7138,12.1913,8.84639,8.73236,7.71523,8.40232,7.4572,9.97677,7.73064,6.93985,6.98426,7.78346,8.24673,7.89936,7.54452,7.83867,0.171965,0.174132,0.496557,0.267325,0.228196,0.422642,0.294516,0.43495,0.231757,0.27751,0.34779,0.180462,0.249141,0.157971,0.362748,0.222332,0.220385,0.349415,0.202541,0.363242,0.181704,0.287049,0.332714,0.183356,18.4346,17.4423,24.8485,22.2607,22.5344,22.696,50.0613,4.72585,4.20687,4.34572,4.02095,3.89981,3.56625,4.20888,1294.58,652.272,1821.27,457.776,2452.25,1387.23,0.0508425,0.0329067,0.20847,0.0663065,117.454,Folk,training
130948,-229.945,113.82,21.3466,33.9136,22.0139,7.91677,6.92441,9.93222,-1.45717,-3.84152,-14.4212,-1.04982,-4.56006,-2.55106,-9.55891,-5.66688,-4.89396,-0.819052,-9.57975,-7.8956,84.1336,36.8404,20.2782,16.1944,13.0371,11.6889,10.0902,9.60534,10.5006,10.1239,9.48622,9.45814,9.53313,8.87469,8.02195,7.16234,6.39626,9.43216,10.1198,8.52733,0.137657,0.13628,0.220961,0.433751,0.403059,0.220573,0.235711,0.29182,0.475153,0.316677,0.224377,0.256209,0.171642,0.22481,0.239348,0.369822,0.367804,0.225668,0.287457,0.244734,0.386016,0.295407,0.218465,0.324972,20.8799,22.3948,24.0882,22.8504,23.276,22.2185,48.7491,5.0429,5.17493,5.24518,4.5741,4.40792,3.93964,4.2285,1491.21,1071.88,2048.87,645.316,3031.59,2126.65,0.0481545,0.0590306,0.115872,0.0712223,112.347,Folk,training
130950,-188.958,124.266,33.5188,29.4548,10.1061,3.52479,0.462382,1.79089,-7.43927,1.32197,-10.5743,-1.20568,-9.53757,-3.1898,-4.05003,-1.108,-5.71945,1.38598,-6.99306,-10.2559,86.5789,53.0049,20.4512,18.7821,12.5217,12.2615,10.8114,9.14947,9.11959,9.12628,9.60493,9.61926,9.61287,7.7431,7.68681,6.98202,7.4856,8.20021,9.52477,8.33354,0.393536,0.239759,0.218518,0.37599,0.275468,0.322051,0.252705,0.380121,0.576326,0.28601,0.235162,0.204301,0.341608,0.246193,0.202548,0.320855,0.229479,0.333902,0.233069,0.27724,0.34848,0.219633,0.306898,0.186208,22.8248,19.5803,23.9979,22.6066,21.2408,21.1057,49.0686,5.29037,4.90634,5.23601,4.73114,4.72858,4.10443,3.99708,1665.11,1348.25,2041.23,771.661,3307.06,2617.59,0.0695007,0.0978887,0.141862,0.0706464,129.199,Folk,training
130951,-181.343,94.7179,31.3461,31.7836,13.7684,11.8759,1.70521,4.71684,-10.1151,-1.7382,-14.7437,-2.70051,-15.9497,-4.92302,-14.0369,-11.6976,-10.7605,-8.52166,-15.5895,-11.3271,70.085,43.378,23.807,20.2763,13.2479,12.9558,10.6835,10.3232,8.90035,10.238,8.2096,8.94656,9.95846,7.69801,7.69909,7.59439,8.02884,7.61043,7.7494,6.96139,0.283323,0.300109,0.238796,0.344565,0.371425,0.444837,0.365786,0.264152,0.318862,0.310463,0.303317,0.193309,0.297674,0.316981,0.223938,0.336923,0.271878,0.377419,0.31476,0.236453,0.344988,0.286232,0.336107,0.192708,31.9657,21.2116,22.6099,21.1277,20.793,20.6519,49.8042,5.10639,4.87684,4.59427,4.36081,3.94066,3.93508,4.03096,1950.19,1360.74,2342.05,632.077,4049.78,2519.43,0.0675733,0.0889923,0.151112,0.049295,143.555,Folk,training
130952,-206.756,114.392,16.8021,21.0705,6.85899,3.75295,-3.81635,-0.596178,-8.83802,0.33502,-13.1956,0.0072441,-17.0592,-8.33506,-8.06696,-7.47903,-12.0551,-11.3191,-12.5621,-5.77141,79.5922,38.0144,16.3513,16.0728,12.9145,12.9408,10.0318,10.1023,8.43394,11.302,8.98665,9.67965,11.2525,7.2786,7.40101,7.051,8.00638,9.63081,7.87703,6.87221,0.229888,0.348542,0.1945,0.332449,0.473693,0.325787,0.33341,0.284698,0.331876,0.216801,0.237391,0.274333,0.227708,0.369202,0.183789,0.299378,0.384779,0.256851,0.354864,0.263291,0.348614,0.228352,0.276851,0.276371,24.7558,19.6347,21.0434,21.0709,21.187,21.1496,49.2771,5.34894,4.73588,4.88874,4.62866,4.30785,3.89149,3.83549,1728.16,1092.34,2162.89,567.298,3541.78,2083.75,0.0643541,0.0847228,0.0982999,0.0508916,112.347,Folk,training
130953,-193.775,142.947,28.7289,31.125,12.633,4.02063,-2.84504,5.72619,-5.55482,-0.476484,-4.60223,3.6595,-5.72104,-3.07374,-8.39017,-2.96654,-7.7917,-1.03122,-5.91876,-0.085179,67.0119,40.5486,20.3965,18.31,12.1236,10.2207,10.4437,9.69665,9.39977,10.6998,10.9822,9.37633,8.85902,8.41936,7.81092,8.33454,8.85705,8.92517,7.4037,9.36548,0.274009,0.198121,0.274337,0.145569,0.284501,0.380808,0.230203,0.207827,0.15761,0.300242,0.248851,0.188849,0.3281,0.206401,0.371952,0.148701,0.303406,0.378427,0.229956,0.316875,0.172824,0.336934,0.319411,0.220669,23.748,19.8968,24.4197,23.4418,24.295,24.639,51.0771,5.46951,4.62829,4.96285,4.42951,4.43936,4.74156,5.5818,1214.42,936.746,1706.85,713.415,2286.94,2003.12,0.0528399,0.0527119,0.163092,0.0587339,143.555,Folk,training
130954,-194.806,110.921,25.9325,26.9951,17.4459,8.3564,-1.86996,1.82858,-14.0027,-5.51189,-13.5056,-6.14226,-17.2245,-15.043,-7.79273,-8.38322,-12.2388,-2.41583,-12.7985,-8.05891,87.0641,46.4853,20.9287,22.2956,12.7659,14.8051,10.3453,9.7424,9.85264,11.0778,8.20649,9.53215,10.2696,7.30796,7.62831,8.68113,10.0601,9.68932,8.60614,8.10813,0.303639,0.268234,0.467863,0.301347,0.307402,0.211733,0.334494,0.595561,0.395598,0.305335,0.260878,0.288343,0.311547,0.20483,0.349748,0.226441,0.335022,0.210644,0.264263,0.366068,0.243478,0.316781,0.242313,0.274141,28.063,19.3416,23.328,20.5168,20.1766,20.7972,48.4941,5.32787,3.9776,5.19426,4.30398,3.50038,3.54254,3.51669,1742.24,1390.88,2137.22,643.052,3336.88,2564.39,0.0699392,0.100288,0.13234,0.0566182,143.555,Folk,training
130955,-236.765,131.95,47.1387,33.8521,11.9329,0.413843,-5.42426,-6.94555,-7.37663,-10.4749,-8.86612,-4.172,-12.7278,-2.05111,-13.27,-4.36128,-4.85328,-0.824992,-5.21656,-11.0015,92.834,50.2852,22.6236,15.5364,12.7005,13.2361,10.0876,10.4565,9.54548,8.74895,8.9809,8.98464,11.4952,7.85289,8.94684,7.60115,8.95533,9.55393,7.62364,8.79844,0.234094,0.501175,0.238916,0.192895,0.163364,0.278673,0.523252,0.333816,0.331486,0.203014,0.302698,0.195904,0.221262,0.381826,0.187154,0.284287,0.205499,0.252177,0.376335,0.238191,0.324297,0.163596,0.327362,0.22589,27.3167,19.9345,25.2441,23.6974,21.3598,19.6718,46.7708,5.81569,4.93295,5.15773,5.48155,4.85372,3.55778,3.45197,1356.62,1287.62,1792.14,837.506,2532.94,2505.12,0.0567173,0.0852783,0.129195,0.0536307,135.999,Folk,training
130956,-212.939,134.945,-34.8405,-21.5045,-13.341,-17.4956,7.67262,-14.1317,-14.6486,1.80361,-6.88721,7.99798,-1.92875,12.5296,4.14015,-3.74574,-4.27271,-2.52763,1.92726,13.8564,70.5246,29.4455,17.5248,12.8416,12.3217,12.3181,10.1671,10.0891,8.43642,8.10381,10.4589,10.3833,11.0021,8.23456,9.2816,12.4431,12.6149,12.1501,12.339,12.7149,0.187305,0.319934,0.347296,0.140081,0.185998,0.179576,0.361353,0.107214,0.0766723,0.187418,0.166785,0.459404,0.192125,0.346998,0.332799,0.189142,0.313872,0.232054,0.333239,0.154365,0.155987,0.293224,0.169404,0.428067,12.6059,18.3503,22.4344,23.8996,23.5671,24.5299,48.5993,3.98428,6.11835,4.44467,3.71799,3.51671,3.82783,3.69479,1533.96,402.72,1672.25,483.649,2470.26,1158.93,0.0856733,0.0169516,0.100364,0.0577855,123.047,Folk,training
130963,-112.693,87.5662,9.36662,39.3284,14.0063,1.61108,-5.31516,14.5749,-3.54061,6.1046,-2.74044,0.606136,-4.3388,-2.63012,3.89065,-4.45209,-11.0331,0.487684,-8.74935,0.135215,47.1532,27.0984,23.3821,17.1062,12.0915,16.411,12.5079,10.7413,10.5918,9.85775,9.86808,9.80939,9.80498,10.6584,9.00857,8.84289,11.6872,12.3476,12.7695,10.3678,0.373664,0.378054,0.45175,0.348082,0.385798,0.18991,0.173903,0.314889,0.216473,0.301451,0.185965,0.229383,0.341139,0.293451,0.391082,0.272972,0.364699,0.197535,0.186468,0.377336,0.202363,0.331619,0.195193,0.240344,21.5421,16.9399,23.3824,21.9894,20.4215,20.3568,50.2981,6.30787,4.24093,4.45555,4.07104,3.38664,2.77993,3.89578,2236.83,738.193,2521.93,510.207,4980.75,1766.46,0.0807393,0.038497,0.167507,0.0536639,107.666,Folk,training
130964,-346.565,127.941,23.8174,8.93746,9.22478,-7.71613,-12.1536,-21.387,-24.1971,-14.9541,-18.7206,-16.1524,-19.2481,-8.07443,-5.85806,-3.54494,-7.26382,-0.522986,-6.21984,1.40883,61.5842,20.1695,15.6037,17.1858,8.08199,10.5635,8.76811,9.35744,11.1551,7.95391,7.54346,8.3906,6.7271,8.4709,8.13785,9.67585,8.96513,9.83395,10.5011,10.8373,0.250754,0.243776,0.218965,0.322195,0.125821,0.104679,0.195653,0.118133,0.194216,0.12219,0.291509,0.514812,0.182401,0.362491,0.208163,0.3798,0.173125,0.167566,0.302644,0.167204,0.325206,0.173861,0.274078,0.442963,18.6729,20.0216,25.1089,20.3183,19.5951,18.0941,47.8063,6.43009,4.79508,4.74062,3.6854,3.14266,2.84601,2.48365,1179.5,359.814,1982.21,310.853,1800.83,1150.69,0.0358441,0.0103421,0.0516665,0.0272037,107.666,Folk,training
130986,-76.9679,143.637,-38.6029,4.36811,7.07581,5.20184,-21.9811,10.2042,5.51839,4.11408,-21.1853,2.16289,1.75647,-2.41892,-6.21588,0.083836,-9.79016,-4.5936,-5.15722,3.1233,65.9167,48.8415,16.7347,13.6879,14.5414,12.6187,14.9325,10.2414,14.0744,14.636,13.1746,10.1873,12.1326,8.23008,7.6621,5.77815,6.4821,6.76116,8.16443,9.10813,0.596141,0.391917,0.415162,0.418416,0.405333,0.376532,0.251695,0.268559,0.337407,0.452251,0.444111,0.593315,0.323502,0.246907,0.320569,0.347205,0.324798,0.301763,0.212088,0.245202,0.260941,0.306895,0.299302,0.367595,26.6042,13.9497,16.0246,17.8771,25.6317,20.5819,54.5427,5.30063,4.08133,3.77625,3.29112,4.51928,3.7655,5.87966,1681.55,610.706,1624.1,484.089,2774.11,1137.71,0.124134,0.0570975,0.21745,0.0684121,143.555,Experimental,training
130988,-347.565,137.617,-24.6699,20.8309,5.39381,5.6335,-7.60384,-0.670335,-11.6923,-6.39998,-12.245,-6.6631,-8.49433,-3.26354,0.396225,4.61594,1.585,3.05883,-3.61065,-5.40384,48.9244,23.6996,13.7554,11.3288,8.20979,12.4516,9.02987,8.04511,7.38083,7.52534,6.22544,9.11262,12.1747,13.0135,10.4454,8.45643,6.46035,7.50593,7.1821,7.51672,0.159778,0.110521,0.327714,0.141962,0.0390839,0.0574968,0.22591,0.564065,0.274924,0.432709,0.181639,0.0524685,0.320904,0.112941,0.343799,0.165584,0.0469066,0.0741802,0.211774,0.420672,0.179065,0.417892,0.219721,0.0747733,18.3727,22.1961,28.3136,25.1313,21.7749,19.9154,49.5239,5.90096,3.88414,4.41238,3.69706,3.32524,2.60932,2.59281,1223.85,305.136,1521.14,215.005,2155.21,597.291,0.0557264,0.0205624,0.0311964,0.0216154,117.454,Instrumental,training
130989,-282.438,137.617,10.3943,28.1898,25.6392,17.0852,-0.325148,7.06547,2.19954,-0.342733,-8.55049,-2.84676,-4.69566,-3.96823,-6.76395,1.01246,4.30702,4.11849,-5.60642,0.743793,51.0886,25.9264,16.6821,11.9657,11.5308,10.3537,8.95026,7.53285,8.58519,6.81365,7.42074,8.19986,8.08159,9.20354,8.3505,10.7571,12.1143,9.56782,8.47963,9.41093,0.215698,0.21917,0.484374,0.318241,0.244182,0.400208,0.423999,0.496056,0.224787,0.184736,0.354841,0.187917,0.302519,0.179756,0.387974,0.277041,0.210226,0.318508,0.311158,0.377035,0.181315,0.166591,0.349382,0.155457,22.6669,20.1801,23.8731,23.7738,24.714,20.5234,47.954,5.23947,4.13282,4.89937,3.90229,4.65339,3.25453,3.27879,1080.25,424.441,1694.39,408.614,1996.71,1047.21,0.0382416,0.019797,0.0675942,0.0313638,92.2852,Instrumental,training
130990,-391.165,177.749,17.7288,33.3287,29.5961,12.8687,5.68219,5.26615,0.581654,4.70257,4.99862,4.00601,0.366435,-0.675881,-3.55785,-3.85434,-3.88221,-2.95425,-4.13024,-5.52436,66.9634,26.4072,31.7063,12.3736,11.1798,11.3342,8.52226,6.71249,10.564,10.3107,10.0305,6.18771,7.55825,5.89978,7.47493,8.65124,7.72298,6.90362,7.64276,7.36634,0.277749,0.308023,0.487014,0.396603,0.348481,0.414386,0.398151,0.50553,0.335665,0.350973,0.267663,0.19749,0.335617,0.264866,0.344234,0.323745,0.251658,0.304167,0.259921,0.414469,0.217591,0.329374,0.230999,0.2431,22.5374,20.9466,23.3796,21.989,22.3321,20.9618,47.6159,4.31558,4.64243,4.18569,3.89816,3.09117,3.51859,4.47317,548.943,257.696,950.229,285.194,906.646,584.589,0.0240971,0.0147185,0.0519962,0.0309876,103.359,Instrumental,training
130991,-304.071,134.15,-14.7092,50.6709,21.1626,-15.9836,-3.27853,-7.93224,-18.4906,-16.276,-17.517,-16.3701,-9.68515,-7.20725,-13.089,-14.5579,-7.49888,-2.00838,-1.46297,-0.0792648,43.8482,17.6849,19.9452,19.1943,11.0245,14.1366,8.91964,8.25192,11.1295,9.44768,6.6765,10.476,10.6577,7.57503,8.96905,8.56733,8.44926,9.19453,7.08178,10.7256,0.257504,0.240896,0.712481,0.262703,0.0204159,0.0264254,0.098451,0.42926,0.138302,0.0282303,0.033427,0.134373,0.322884,0.166381,0.385884,0.149393,0.0254229,0.0483843,0.11079,0.420923,0.136395,0.0387231,0.0648653,0.198098,24.7269,21.3552,26.1699,25.1536,24.6907,27.3601,49.5573,6.29467,4.8555,5.0001,5.04054,4.30385,4.56359,3.71886,1026.86,377.317,1200.61,257.164,2062.6,835.052,0.0573625,0.0441665,0.0812212,0.0554734,117.454,Instrumental,training
130992,-259.134,185.795,-5.86388,41.8189,20.3953,-5.07599,12.2744,3.08082,-1.74257,-0.363087,-2.53641,-3.5834,-2.69804,-4.22087,-10.2657,-8.52752,1.99315,7.41383,5.91366,5.26645,35.095,15.7199,20.0844,15.5076,9.52374,8.76018,8.27419,9.51544,8.07953,8.01518,8.10926,7.24353,7.84882,7.17979,8.678,7.64807,6.61769,8.02324,10.8868,7.28068,0.0786974,0.161937,0.439614,0.227023,0.241196,0.529663,0.36337,0.503667,0.280313,0.275647,0.135004,0.0754196,0.0965452,0.147829,0.356699,0.179467,0.198824,0.402789,0.188637,0.422905,0.242533,0.288348,0.149396,0.107692,26.7206,16.9232,23.0808,22.2519,21.5886,25.7817,45.2645,5.20081,4.15468,4.56488,3.81304,3.49505,3.77059,3.60099,704.41,176.518,934.997,222.21,1397.92,571.397,0.0362859,0.00972451,0.0980697,0.0314201,92.2852,Instrumental,training
130993,-230.131,154.106,4.71969,39.072,21.7508,18.8374,-0.466237,2.23225,-5.1637,-0.980946,-5.02633,-2.77033,-4.75238,-0.0901391,-4.78064,-3.72929,-4.31353,-1.4246,-2.07309,3.10783,58.7597,27.4069,18.1604,9.24587,10.9343,7.96824,7.15833,7.45985,8.60395,7.09656,6.26838,7.25848,7.84625,8.58104,6.98332,6.37498,6.13135,6.08859,8.3238,8.29903,0.544426,0.263926,0.164405,0.110939,0.224645,0.63543,0.323689,0.191621,0.216655,0.395764,0.327741,0.255958,0.38196,0.190272,0.206388,0.108869,0.14398,0.375,0.197163,0.17946,0.166749,0.330959,0.320098,0.229187,21.0288,17.6204,20.2978,20.1675,21.929,21.1566,51.3102,4.5845,4.09661,5.17836,4.84352,4.23758,3.7022,4.69819,936.208,363.607,1454.57,392.651,1825.87,913.111,0.0358389,0.0142884,0.10562,0.0425098,135.999,Instrumental,training
131016,-153.256,109.981,16.5971,24.5293,3.67847,14.2735,-4.9112,10.6312,-0.27185,3.24827,0.300073,6.55945,0.324469,3.70706,2.50931,3.95939,-1.43585,4.55866,-1.66227,4.41302,75.1774,35.3343,28.6791,18.6423,14.2185,11.0955,13.8249,10.4394,9.1782,8.66705,8.32423,8.11983,8.48293,7.67882,7.77337,7.05245,7.17254,6.3394,6.27127,5.98558,0.591805,0.503845,0.48701,0.479248,0.442989,0.38818,0.384809,0.390292,0.413873,0.442205,0.531666,0.602183,0.323777,0.305482,0.317422,0.306234,0.294679,0.260112,0.264404,0.273328,0.287764,0.284547,0.298437,0.314403,16.9953,13.5123,15.9956,16.2963,16.4674,16.1855,48.2686,4.6858,4.265,3.87781,3.51907,2.88421,2.40479,3.52499,1892.56,865.526,2345.4,601.157,4308.43,2118.26,0.0631853,0.0563143,0.128791,0.0629152,89.1029,Hip-Hop,training
131019,-169.554,79.4402,20.4043,28.7515,2.79421,17.1233,-1.41043,10.3795,-4.61332,-3.12606,-7.26392,0.0996239,-2.81719,-2.33129,-5.86427,-2.62899,-4.21573,4.2781,-2.95656,1.96904,69.586,41.9171,24.6714,21.0722,17.9961,14.8345,14.9437,12.3395,12.2911,11.156,10.8658,9.42189,9.32614,8.30286,9.33393,8.65938,7.30622,7.94473,7.61445,7.0423,0.435411,0.380543,0.42801,0.397768,0.442584,0.464645,0.41918,0.460006,0.359347,0.32808,0.344736,0.436369,0.297176,0.287124,0.322271,0.300459,0.314579,0.316737,0.284756,0.330248,0.278111,0.294535,0.267832,0.321845,20.6451,15.4677,18.1083,18.1472,16.3025,16.8198,48.3906,5.45762,4.56945,4.61592,4.43717,2.86644,2.50705,4.87241,2558.95,1096.72,2650.2,478.751,5515.33,2090.26,0.1206,0.0933254,0.0899476,0.0462199,89.1029,Hip-Hop,training
131020,-184.491,127.046,20.3738,23.9272,9.80822,18.0846,2.93491,14.288,3.21555,6.83,0.234764,4.18959,0.710304,2.52352,0.554146,3.35697,0.548594,3.24746,-0.00515366,2.41525,75.3127,40.0316,25.0051,14.0886,13.7733,10.0599,10.2909,8.43072,9.91727,6.80459,6.64052,6.12565,6.10644,5.53781,5.70127,5.13039,4.13936,4.55014,4.70656,3.99824,0.574647,0.496539,0.453485,0.475029,0.58137,0.712127,0.608433,0.492182,0.478094,0.484751,0.463239,0.512373,0.295591,0.254735,0.239389,0.229164,0.235795,0.281736,0.238096,0.231955,0.255085,0.295829,0.27224,0.271398,16.9851,12.5691,14.6467,15.5973,16.5131,16.1685,47.1421,5.07685,3.62337,3.38907,3.0107,2.76816,2.44999,3.01878,1549.96,957.899,2095.25,635.972,3305.16,2045.7,0.0467223,0.0669916,0.101301,0.0331287,95.7031,Hip-Hop,training
131021,-160.335,97.2817,18.8561,16.423,-1.69578,18.4712,-16.4432,1.46864,-6.81438,-8.50682,-7.14596,0.754894,-9.78774,0.269145,-2.72763,-1.77565,-6.38463,2.96313,-2.56121,0.377834,74.6861,40.4421,26.2245,19.8293,16.6495,12.6829,14.9262,11.5206,10.2652,11.6893,9.92206,9.01774,10.3125,8.27594,7.76826,7.57321,6.77675,8.26118,6.59456,6.70778,0.421493,0.394722,0.443976,0.406121,0.449456,0.411825,0.407317,0.421841,0.392506,0.386028,0.363625,0.432577,0.319108,0.290535,0.315669,0.280087,0.309338,0.305945,0.312539,0.314501,0.311896,0.318144,0.29173,0.324537,19.9586,14.5978,18.2922,16.4932,17.2508,16.3578,47.6927,5.44698,4.71998,4.4616,3.84812,3.11995,2.58858,2.88353,2270.76,1089.15,2473.6,528.835,4889.5,2146.44,0.0911448,0.0777887,0.108279,0.0608026,112.347,Hip-Hop,training
131024,-183.64,191.321,21.5114,15.894,-0.903005,-2.10353,0.0789969,5.96414,-4.11571,-13.068,-5.94982,-4.00042,-3.40828,-3.45492,-7.6999,-10.0496,-6.51529,-2.60554,-9.00231,-8.52075,57.6481,13.4446,24.664,7.7104,11.1811,8.66452,7.49352,5.40164,5.4459,6.35244,4.87227,4.72133,4.59412,5.15099,4.13734,4.41901,4.06586,3.60654,4.30778,4.26815,0.215612,0.523846,0.901129,0.447445,0.158334,0.148578,0.0938584,0.0469987,0.0493273,0.0593788,0.0590657,0.0825437,0.15249,0.159831,0.276068,0.130884,0.16683,0.305408,0.187343,0.102831,0.108878,0.121632,0.132172,0.158312,31.9516,14.6679,15.6293,19.0048,16.4957,16.4341,45.0536,5.16742,3.70273,3.21069,2.72142,1.9368,1.61768,2.72032,592.163,165.171,1075.58,268.615,862.746,311.763,0.0159223,0.00542182,0.374566,0.0940403,151.999,Experimental,training
131166,-279.744,127.78,-34.6657,25.8664,-9.97058,-0.177678,-3.9672,0.406457,-7.02592,-1.62813,-2.12549,-4.59572,-7.59424,-0.427703,-4.5091,-1.81978,-4.33861,-0.722157,-1.01849,-6.62723,105.846,24.462,22.6333,19.4243,14.774,10.6439,10.0083,9.06954,9.34127,9.2658,8.2843,8.16787,8.80366,7.18548,7.54451,6.93615,7.2173,6.17546,6.96312,7.62028,0.446719,0.391933,0.377035,0.43714,0.408416,0.349591,0.376469,0.514233,0.55021,0.537386,0.433726,0.362948,0.278093,0.259124,0.266109,0.300153,0.272704,0.250652,0.274355,0.325183,0.294685,0.326392,0.274248,0.242108,19.5031,13.4623,17.2821,17.9186,17.5375,20.0317,47.5045,5.45799,3.57786,4.09607,3.85461,2.76257,2.88068,3.51192,1640.52,370.007,1726.86,231.062,3162.28,700.237,0.0898721,0.0308112,0.0293628,0.0158924,95.7031,Rock,training
131292,-14.9266,85.5027,14.0533,26.7018,-4.22938,11.0452,-0.310546,5.76954,1.4097,3.444,-4.17832,4.02007,-5.02845,2.39317,-5.37877,3.548,-0.818447,3.4319,-2.5122,0.078201,27.1604,18.4349,11.43,9.77638,9.34009,5.8575,6.7749,6.02629,6.16615,6.14839,6.24061,5.67931,5.65178,5.58054,5.19345,5.28779,4.71488,4.928,5.07825,5.20539,0.309949,0.272159,0.231241,0.301364,0.324565,0.303723,0.41179,0.363333,0.505151,0.459388,0.430052,0.557167,0.207392,0.258711,0.190971,0.257391,0.276151,0.24205,0.318521,0.243784,0.327524,0.299665,0.26964,0.34343,17.2419,15.4626,18.0022,16.2205,16.9114,16.7209,47.3505,4.21122,3.8102,3.80839,2.99244,2.36237,1.73776,2.12824,2584.55,593.195,2749.53,293.592,5857.55,1114.9,0.109252,0.0403047,0.217137,0.0388287,129.199,Rock,training
131323,-312.424,142.775,40.5863,35.8493,25.6738,9.43166,-1.33517,5.22413,1.03067,-3.86502,-6.91829,-8.03097,-8.71042,-6.91597,-5.95734,-6.15966,-3.27016,3.30977,0.852487,0.890222,78.0752,36.4163,30.5679,14.038,12.964,12.3164,15.0351,9.23123,8.86036,11.8545,9.81691,9.76114,8.52887,9.64463,10.3714,10.5702,9.5804,9.48856,10.0393,8.94103,0.395535,0.219967,0.158277,0.224824,0.302056,0.583872,0.27376,0.151839,0.19946,0.164565,0.24305,0.272677,0.374607,0.199292,0.222926,0.308421,0.242606,0.40254,0.212643,0.212389,0.31534,0.193241,0.321335,0.249453,25.5047,20.3142,25.2971,22.1877,21.6303,18.4682,45.6183,5.12701,4.90636,5.96193,4.9136,6.16646,4.10432,4.06817,732.221,519.462,1153.4,605.515,1241,1302.94,0.032623,0.023661,0.110315,0.0632633,129.199,Instrumental,training
